id,map_id,address,description,pic,link,icon,lat,lng,anim,title,infoopen,category,approved,retina,type,did,other_data
,1,Dresdner Str. 17 1936 Schwepnitz,<p>Dresdner Str. 17<br/>1936 Schwepnitz</p>,,,,51.3282,13.9552,0,GO,0,12,1,0,0,,a:0:{}
,1,Zwickauer Str. 184 9116 Chemnitz,<p>Zwickauer Str. 184<br/>9116 Chemnitz</p>,,,,50.8217,12.8853,0,GO,0,12,1,0,0,,a:0:{}
,1,Bautzner Str. 9 2763 Oppach,<p>Bautzner Str. 9<br/>2763 Oppach</p>,,,,51.0612,14.4993,0,GO,0,12,1,0,0,,a:0:{}
,1,Zittauer Str. 58 2742 Neusalza-Spremberg,<p>Zittauer Str. 58<br/>2742 Neusalza-Spremberg</p>,,,,51.0364,14.5441,0,GO,0,12,1,0,0,,a:0:{}
,1,Hoyerswerdaer Str. 43 2994 Bernsdorf,<p>Hoyerswerdaer Str. 43<br/>2994 Bernsdorf</p>,,,,51.3827,14.0808,0,GO,0,12,1,0,0,,a:0:{}
,1,Gewerbegebiet Nord 1 9456 Mildenau,<p>Gewerbegebiet Nord 1<br/>9456 Mildenau</p>,,,,50.6003,13.0626,0,GO,0,12,1,0,0,,a:0:{}
,1,Forderstedter Str. 7 39418 Stassfurt,<p>Forderstedter Str. 7<br/>39418 Stassfurt</p>,,,,51.8642,11.5967,0,GO,0,12,1,0,0,,a:0:{}
,1,Charlottenburger Str. 61 22045 Hamburg,<p>Charlottenburger Str. 61<br/>22045 Hamburg</p>,,,,53.581608,10.138535,0,GO,0,12,1,0,0,,a:0:{}
,1,Magdeburger Chaussee 1b 6406 Bernburg,<p>Magdeburger Chaussee 1b<br/>6406 Bernburg</p>,,,,51.81,11.7241,0,GO,0,12,1,0,0,,a:0:{}
,1,Wasserburger Landstr. 285 81827 München,<p>Wasserburger Landstr. 285<br/>81827 München</p>,,,,48.11121,11.71303,0,HEM,0,1,1,0,0,,a:0:{}
,1,Geniner Str. 72-74 23560 Lübeck,<p>Geniner Str. 72-74<br/>23560 Lübeck</p>,,,,53.848778,10.675396,0,HEM,0,1,1,0,0,,a:0:{}
,1,Poststr. 21 22956 Grönwohld,<p>Poststr. 21<br/>22956 Grönwohld</p>,,,,53.639275,10.409563,0,HEM,0,1,1,0,0,,a:0:{}
,1,August-Bebel-Damm 7 39126 Magdeburg,<p>August-Bebel-Damm 7<br/>39126 Magdeburg</p>,,,,52.175564,11.665378,0,HEM,0,1,1,0,0,,a:0:{}
,1,Gewerbestr. 25 39167 Irxleben,<p>Gewerbestr. 25<br/>39167 Irxleben</p>,,,,52.170837,11.48509,0,HEM,0,1,1,0,0,,a:0:{}
,1,Bültenweg 46 38106 Braunschweig,<p>Bültenweg 46<br/>38106 Braunschweig</p>,,,,52.282253,10.537219,0,HEM,0,1,1,0,0,,a:0:{}
,1,Wittestr. 16 13509 Berlin,<p>Wittestr. 16<br/>13509 Berlin</p>,,,,52.577587,13.306636,0,HEM,0,1,1,0,0,,a:0:{}
,1,Dorfstr. 1a 16341 Panketal,<p>Dorfstr. 1a<br/>16341 Panketal</p>,,,,52.620937,13.542302,0,HEM,0,1,1,0,0,,a:0:{}
,1,Huntetor 10 27793 Wildeshausen,<p>Huntetor 10<br/>27793 Wildeshausen</p>,,,,52.89917,8.443696,0,HEM,0,1,1,0,0,,a:0:{}
,1,Westring 28 27793 Wildeshausen,<p>Westring 28<br/>27793 Wildeshausen</p>,,,,52.88793,8.418403,0,HEM,0,1,1,0,0,,a:0:{}
,1,Bürgermeister Wegele Str. 15 86167 Augsburg,<p>Bürgermeister Wegele Str. 15<br/>86167 Augsburg</p>,,,,48.397915,10.926272,0,HEM,0,1,1,0,0,,a:0:{}
,1,Sulzbacher Str. 152 71522 Backnang,<p>Sulzbacher Str. 152<br/>71522 Backnang</p>,,,,48.957054,9.430753,0,HEM,0,1,1,0,0,,a:0:{}
,1,Weinstr. 63 76887 Bad Bergzabern,<p>Weinstr. 63<br/>76887 Bad Bergzabern</p>,,,,49.101067,8.00035,0,HEM,0,1,1,0,0,,a:0:{}
,1,Rissener Str. 96-100 22880 Wedel,<p>Rissener Str. 96-100<br/>22880 Wedel</p>,,,,53.583614,9.724348,0,HEM,0,1,1,0,0,,a:0:{}
,1,Bahnhofstr. 17 31698 Lindhorst,<p>Bahnhofstr. 17<br/>31698 Lindhorst</p>,,,,52.35612,9.284778,0,HEM,0,1,1,0,0,,a:0:{}
,1,Skandinaviendamm 301 24109 Kiel,<p>Skandinaviendamm 301<br/>24109 Kiel</p>,,,,54.32043,10.051192,0,HEM,0,1,1,0,0,,a:0:{}
,1,Ebendorfer Chaussee 72 39128 Magdeburg,<p>Ebendorfer Chaussee 72<br/>39128 Magdeburg</p>,,,,52.16710444,11.60946024,0,HEM,0,1,1,0,0,,a:0:{}
,1,Kasseler Str. 55 99817 Eisenach,<p>Kasseler Str. 55<br/>99817 Eisenach</p>,,,,50.981205,10.301261,0,HEM,0,1,1,0,0,,a:0:{}
,1,Hannoversche Str. 74 30926 Seelze,<p>Hannoversche Str. 74<br/>30926 Seelze</p>,,,,52.392,9.609641,0,HEM,0,1,1,0,0,,a:0:{}
,1,Frankenforster Str. 12 51427 Bergisch Gladbach,<p>Frankenforster Str. 12<br/>51427 Bergisch Gladbach</p>,,,,50.958908,7.14286,0,HEM,0,1,1,0,0,,a:0:{}
,1,Mecklenheidestr. 77 30419 Hannover,<p>Mecklenheidestr. 77<br/>30419 Hannover</p>,,,,52.4158,9.678132,0,HEM,0,1,1,0,0,,a:0:{}
,1,Triftweg 47 38350 Helmstedt,<p>Triftweg 47<br/>38350 Helmstedt</p>,,,,52.23373,10.99888,0,HEM,0,1,1,0,0,,a:0:{}
,1,Waldstr. 172 68305 Mannheim,<p>Waldstr. 172<br/>68305 Mannheim</p>,,,,49.523167,8.502237,0,HEM,0,1,1,0,0,,a:0:{}
,1,Rheinallee 187 55120 Mainz,<p>Rheinallee 187<br/>55120 Mainz</p>,,,,50.024284,8.232127,0,HEM,0,1,1,0,0,,a:0:{}
,1,Salzgitterstr. 35 99867 Gotha,<p>Salzgitterstr. 35<br/>99867 Gotha</p>,,,,50.94195,10.730914,0,HEM,0,1,1,0,0,,a:0:{}
,1,Bremer Str. 69 30826 Garbsen,<p>Bremer Str. 69<br/>30826 Garbsen</p>,,,,52.439148,9.588605,0,HEM,0,1,1,0,0,,a:0:{}
,1,Werdohler Str. 2 17153 Reuterstadt Stavenhagen,<p>Werdohler Str. 2<br/>17153 Reuterstadt Stavenhagen</p>,,,,53.68856,12.919021,0,HEM,0,1,1,0,0,,a:0:{}
,1,Goldbachstr. 19c 9353 Oberlungwitz,<p>Goldbachstr. 19c<br/>9353 Oberlungwitz</p>,,,,50.791077,12.69713,0,HEM,0,1,1,0,0,,a:0:{}
,1,Stolpener Str. 2 1477 Arnsdorf,<p>Stolpener Str. 2<br/>1477 Arnsdorf</p>,,,,51.097607,13.987778,0,HEM,0,1,1,0,0,,a:0:{}
,1,Eschleber Str. 37 99867 Gotha,<p>Eschleber Str. 37<br/>99867 Gotha</p>,,,,50.94984,10.685813,0,HEM,0,1,1,0,0,,a:0:{}
,1,Herner Str. 100 44575 Castrop-Rauxel,<p>Herner Str. 100<br/>44575 Castrop-Rauxel</p>,,,,51.55048,7.299336,0,HEM,0,1,1,0,0,,a:0:{}
,1,Saarlandstr. 2 25421 Pinneberg,<p>Saarlandstr. 2<br/>25421 Pinneberg</p>,,,,53.658524,9.78713,0,HEM,0,1,1,0,0,,a:0:{}
,1,Helmstedter Str. 9 38368 Querenhorst,<p>Helmstedter Str. 9<br/>38368 Querenhorst</p>,,,,52.337368,10.960992,0,HEM,0,1,1,0,0,,a:0:{}
,1,Wendenring 30 38114 Braunschweig,<p>Wendenring 30<br/>38114 Braunschweig</p>,,,,52.27465,10.516511,0,HEM,0,1,1,0,0,,a:0:{}
,1,Berliner Str. 21a 39175 Biederitz,<p>Berliner Str. 21a<br/>39175 Biederitz</p>,,,,52.144756,11.736799,0,HEM,0,1,1,0,0,,a:0:{}
,1,Kaulsdorfer Str. 124-126 12555 Berlin,<p>Kaulsdorfer Str. 124-126<br/>12555 Berlin</p>,,,,52.471977,13.57143,0,HEM,0,1,1,0,0,,a:0:{}
,1,Hamburger Landstr. 23 21465 Wentorf,<p>Hamburger Landstr. 23<br/>21465 Wentorf</p>,,,,53.48917,10.244422,0,HEM,0,1,1,0,0,,a:0:{}
,1,Hildesheimer Str. 22 31174 Schellerten,<p>Hildesheimer Str. 22<br/>31174 Schellerten</p>,,,,52.172283,10.039196,0,HEM,0,1,1,0,0,,a:0:{}
,1,Str. Der Freundschaft 58a 17438 Wolgast,<p>Str. Der Freundschaft 58a<br/>17438 Wolgast</p>,,,,54.059036,13.807712,0,HEM,0,1,1,0,0,,a:0:{}
,1,Schopsdorfer Chaussee 22 14793 Ziesar,<p>Schopsdorfer Chaussee 22<br/>14793 Ziesar</p>,,,,52.268806,12.284264,0,HEM,0,1,1,0,0,,a:0:{}
,1,Bochumer Str. 110 44625 Herne,<p>Bochumer Str. 110<br/>44625 Herne</p>,,,,51.528954,7.219587,0,HEM,0,1,1,0,0,,a:0:{}
,1,Attilastr. 124 12105 Berlin,<p>Attilastr. 124<br/>12105 Berlin</p>,,,,52.449085,13.366024,0,HEM,0,1,1,0,0,,a:0:{}
,1,Dieskaustr. 155 4249 Leipzig,<p>Dieskaustr. 155<br/>4249 Leipzig</p>,,,,51.307774,12.3271,0,HEM,0,1,1,0,0,,a:0:{}
,1,Carl-Zeiss-Str. 2 37308 Heilbad Heiligenstadt,<p>Carl-Zeiss-Str. 2<br/>37308 Heilbad Heiligenstadt</p>,,,,51.38506,10.16562,0,HEM,0,1,1,0,0,,a:0:{}
,1,Sülzer Str. 17 18195 Tessin,<p>Sülzer Str. 17<br/>18195 Tessin</p>,,,,54.030666,12.470046,0,HEM,0,1,1,0,0,,a:0:{}
,1,Vockenhauser Str. 14 78048 Villingen-Schwenningen,<p>Vockenhauser Str. 14<br/>78048 Villingen-Schwenningen</p>,,,,48.070774,8.457309,0,HEM,0,1,1,0,0,,a:0:{}
,1,An Der B184 6803 Greppin,<p>An Der B184<br/>6803 Greppin</p>,,,,51.63822,12.278874,0,HEM,0,1,1,0,0,,a:0:{}
,1,Gewerbepark Cité 8 76532 Baden-Baden,<p>Gewerbepark Cité 8<br/>76532 Baden-Baden</p>,,,,48.783974,8.194294,0,HEM,0,1,1,0,0,,a:0:{}
,1,Zähringer Str. 43 79108 Freiburg,<p>Zähringer Str. 43<br/>79108 Freiburg</p>,,,,48.016953,7.8563333,0,HEM,0,1,1,0,0,,a:0:{}
,1,Güsener Str. 1 39317 Parey,<p>Güsener Str. 1<br/>39317 Parey</p>,,,,52.376904,11.983637,0,HEM,0,1,1,0,0,,a:0:{}
,1,Hunsrückhöhenstr. 9 56154 Boppard,<p>Hunsrückhöhenstr. 9<br/>56154 Boppard</p>,,,,50.21398,7.549536,0,HEM,0,1,1,0,0,,a:0:{}
,1,Vor Dem Celler Tor 25 31303 Burgdorf,<p>Vor Dem Celler Tor 25<br/>31303 Burgdorf</p>,,,,52.455284,10.01268,0,HEM,0,1,1,0,0,,a:0:{}
,1,Zur Weierhalde 1 88662 Überlingen,<p>Zur Weierhalde 1<br/>88662 Überlingen</p>,,,,47.77432,9.191655,0,HEM,0,1,1,0,0,,a:0:{}
,1,Schweriner Str. 3c 19061 Schwerin,<p>Schweriner Str. 3c<br/>19061 Schwerin</p>,,,,53.585888,11.400054,0,HEM,0,1,1,0,0,,a:0:{}
,1,Geldertor 1 47608 Geldern,<p>Geldertor 1<br/>47608 Geldern</p>,,,,51.51502,6.327776,0,HEM,0,1,1,0,0,,a:0:{}
,1,Im Schleeke 45 38642 Goslar,<p>Im Schleeke 45<br/>38642 Goslar</p>,,,,51.909966,10.470509,0,HEM,0,1,1,0,0,,a:0:{}
,1,Hildesheimer Str. 33 31162 Bad Salzdetfurth,<p>Hildesheimer Str. 33<br/>31162 Bad Salzdetfurth</p>,,,,52.09483,10.017529,0,HEM,0,1,1,0,0,,a:0:{}
,1,Brüsseler Str. 2 65552 Limburg,<p>Brüsseler Str. 2<br/>65552 Limburg</p>,,,,50.38089,8.090597,0,HEM,0,1,1,0,0,,a:0:{}
,1,Ihlpohler Heerstr. 47 27721 Ritterhude,<p>Ihlpohler Heerstr. 47<br/>27721 Ritterhude</p>,,,,53.18526,8.706642,0,HEM,0,1,1,0,0,,a:0:{}
,1,Herrmannstr. 55 25821 Bredstedt,<p>Herrmannstr. 55<br/>25821 Bredstedt</p>,,,,54.62304,8.966978,0,HEM,0,1,1,0,0,,a:0:{}
,1,Schulenburger Landstr. 128 30165 Hannover,<p>Schulenburger Landstr. 128<br/>30165 Hannover</p>,,,,52.40654187,9.711157344,0,HEM,0,1,1,0,0,,a:0:{}
,1,Dessauer Landstr. 82 6385 Aken,<p>Dessauer Landstr. 82<br/>6385 Aken</p>,,,,51.85028,12.089252,0,HEM,0,1,1,0,0,,a:0:{}
,1,Hafenstr. 28-30 27576 Bremerhaven,<p>Hafenstr. 28-30<br/>27576 Bremerhaven</p>,,,,53.55150697,8.581420601,0,HEM,0,1,1,0,0,,a:0:{}
,1,Heinrich-Von-Kleist-Str. 16 68766 Hockenheim,<p>Heinrich-Von-Kleist-Str. 16<br/>68766 Hockenheim</p>,,,,49.311466,8.556791,0,HEM,0,1,1,0,0,,a:0:{}
,1,Süllbergstr. 2 31832 Springe,<p>Süllbergstr. 2<br/>31832 Springe</p>,,,,52.239048,9.655892,0,HEM,0,1,1,0,0,,a:0:{}
,1,Alte Bundesstr. 9a 27616 Beverstedt,<p>Alte Bundesstr. 9a<br/>27616 Beverstedt</p>,,,,53.43609,8.818669,0,HEM,0,1,1,0,0,,a:0:{}
,1,Reichenbacher Str. 142a 8056 Zwickau,<p>Reichenbacher Str. 142a<br/>8056 Zwickau</p>,,,,50.709282,12.465172,0,HEM,0,1,1,0,0,,a:0:{}
,1,Mergentheimer Str. 65 97084 Würzburg,<p>Mergentheimer Str. 65<br/>97084 Würzburg</p>,,,,49.766354,9.946961,0,HEM,0,1,1,0,0,,a:0:{}
,1,Berliner Str. 140 13467 Berlin,<p>Berliner Str. 140<br/>13467 Berlin</p>,,,,52.613346,13.315172,0,HEM,0,1,1,0,0,,a:0:{}
,1,Winsener Str. 183 21077 Hamburg,<p>Winsener Str. 183<br/>21077 Hamburg</p>,,,,53.42817,9.982473,0,HEM,0,1,1,0,0,,a:0:{}
,1,Johann-Gottlob-Nathusius-Str. 14 39340 Haldensleben,<p>Johann-Gottlob-Nathusius-Str. 14<br/>39340 Haldensleben</p>,,,,52.281734,11.432491,0,HEM,0,1,1,0,0,,a:0:{}
,1,Preysingstr. 58 43952 85283 Wolnzach,<p>Preysingstr. 58 43952<br/>85283 Wolnzach</p>,,,,48.59724,11.63034,0,HEM,0,1,1,0,0,,a:0:{}
,1,Dresdner Str. 49 1796 Pirna,<p>Dresdner Str. 49<br/>1796 Pirna</p>,,,,50.95647,13.913139,0,HEM,0,1,1,0,0,,a:0:{}
,1,Zabel-Krüger-Damm 20 13469 Berlin,<p>Zabel-Krüger-Damm 20<br/>13469 Berlin</p>,,,,52.608665,13.327813,0,HEM,0,1,1,0,0,,a:0:{}
,1,Im Loffenkamp 2 31832 Springe,<p>Im Loffenkamp 2<br/>31832 Springe</p>,,,,52.171078,9.671846,0,HEM,0,1,1,0,0,,a:0:{}
,1,Kieler Str. 361-365 22525 Hamburg,<p>Kieler Str. 361-365<br/>22525 Hamburg</p>,,,,53.58875,9.930771,0,HEM,0,1,1,0,0,,a:0:{}
,1,Rosa-Luxemburg-Str. 20a 39319 Jerichow,<p>Rosa-Luxemburg-Str. 20a<br/>39319 Jerichow</p>,,,,52.49291,12.031032,0,HEM,0,1,1,0,0,,a:0:{}
,1,Südliche Hauptstr. 8 83700 Rottach-Egern,<p>Südliche Hauptstr. 8<br/>83700 Rottach-Egern</p>,,,,47.68914,11.768931,0,HEM,0,1,1,0,0,,a:0:{}
,1,Hannoversche Str. 16 31675 Bückeburg,<p>Hannoversche Str. 16<br/>31675 Bückeburg</p>,,,,52.264214,9.062632,0,HEM,0,1,1,0,0,,a:0:{}
,1,Tangstedter Landstr. 516 22851 Norderstedt,<p>Tangstedter Landstr. 516<br/>22851 Norderstedt</p>,,,,53.68593,10.035195,0,HEM,0,1,1,0,0,,a:0:{}
,1,Romantische Str. 14 86763 Möttingen,<p>Romantische Str. 14<br/>86763 Möttingen</p>,,,,48.810783,10.586646,0,HEM,0,1,1,0,0,,a:0:{}
,1,Gutenbergstr. 43891 21509 Glinde,<p>Gutenbergstr. 43891<br/>21509 Glinde</p>,,,,53.524467,10.228421,0,HEM,0,1,1,0,0,,a:0:{}
,1,Bundesstr. 4 79379 Müllheim,<p>Bundesstr. 4<br/>79379 Müllheim</p>,,,,47.8116,7.6102,0,HEM,0,1,1,0,0,,a:0:{}
,1,Döberitzer Str. 5a 14727 Premnitz,<p>Döberitzer Str. 5a<br/>14727 Premnitz</p>,,,,52.560085,12.328859,0,HEM,0,1,1,0,0,,a:0:{}
,1,Bremer Str. 117a 28816 Stuhr,<p>Bremer Str. 117a<br/>28816 Stuhr</p>,,,,53.030586,8.807484,0,HEM,0,1,1,0,0,,a:0:{}
,1,Göttinger Str. 50 31061 Alfeld,<p>Göttinger Str. 50<br/>31061 Alfeld</p>,,,,51.97648,9.814572,0,HEM,0,1,1,0,0,,a:0:{}
,1,Gronauer Str. 1 31036 Eime,<p>Gronauer Str. 1<br/>31036 Eime</p>,,,,52.078453,9.727583,0,HEM,0,1,1,0,0,,a:0:{}
,1,Industriestr. 29 7907 Schleiz,<p>Industriestr. 29<br/>7907 Schleiz</p>,,,,50.549316,11.788847,0,HEM,0,1,1,0,0,,a:0:{}
,1,Braunschweiger Str. 57 38259 Salzgitter,<p>Braunschweiger Str. 57<br/>38259 Salzgitter</p>,,,,52.048626,10.365053,0,HEM,0,1,1,0,0,,a:0:{}
,1,Sierksdorfer Str. 4a 23730 Neustadt In Holstein,<p>Sierksdorfer Str. 4a<br/>23730 Neustadt In Holstein</p>,,,,54.097954,10.790795,0,HEM,0,1,1,0,0,,a:0:{}
,1,Buxtehuder Str. 20 21698 Harsefeld,<p>Buxtehuder Str. 20<br/>21698 Harsefeld</p>,,,,53.45517,9.509766,0,HEM,0,1,1,0,0,,a:0:{}
,1,Gökerstr. 119 26384 Wilhelmshaven,<p>Gökerstr. 119<br/>26384 Wilhelmshaven</p>,,,,53.53710274,8.124574154,0,HEM,0,1,1,0,0,,a:0:{}
,1,Industriestr. 51 67063 Ludwigshafen,<p>Industriestr. 51<br/>67063 Ludwigshafen</p>,,,,49.4884,8.4048,0,HEM,0,1,1,0,0,,a:0:{}
,1,Hannoversche Str. 53 31180 Giesen,<p>Hannoversche Str. 53<br/>31180 Giesen</p>,,,,52.201145,9.91655,0,HEM,0,1,1,0,0,,a:0:{}
,1,Hauptstr. 11 21643 Beckdorf,<p>Hauptstr. 11<br/>21643 Beckdorf</p>,,,,53.413944,9.611062,0,HEM,0,1,1,0,0,,a:0:{}
,1,Hauptstr. 17 21755 Hechthausen,<p>Hauptstr. 17<br/>21755 Hechthausen</p>,,,,53.64062,9.240054,0,HEM,0,1,1,0,0,,a:0:{}
,1,Im Gewerbegebiet 2 38315 Schladen,<p>Im Gewerbegebiet 2<br/>38315 Schladen</p>,,,,52.02925,10.535395,0,HEM,0,1,1,0,0,,a:0:{}
,1,Eislebener Str. 38e 6268 Querfurt,<p>Eislebener Str. 38e<br/>6268 Querfurt</p>,,,,51.38845,11.592364,0,HEM,0,1,1,0,0,,a:0:{}
,1,Möllner Landstr. 4 22113 Oststeinbek,<p>Möllner Landstr. 4<br/>22113 Oststeinbek</p>,,,,53.54208,10.157198,0,HEM,0,1,1,0,0,,a:0:{}
,1,Pyrmonter Str. 48 33014 Bad Driburg,<p>Pyrmonter Str. 48<br/>33014 Bad Driburg</p>,,,,51.74137027,9.01936233,0,HEM,0,1,1,0,0,,a:0:{}
,1,Kattowitzer Str. 233 38226 Salzgitter,<p>Kattowitzer Str. 233<br/>38226 Salzgitter</p>,,,,52.159172,10.318422,0,HEM,0,1,1,0,0,,a:0:{}
,1,Reinstorfer Str. 9a 23992 Neukloster,<p>Reinstorfer Str. 9a<br/>23992 Neukloster</p>,,,,53.860306,11.676482,0,HEM,0,1,1,0,0,,a:0:{}
,1,Adlergestell 305 12489 Berlin,<p>Adlergestell 305<br/>12489 Berlin</p>,,,,52.43057,13.549101,0,HEM,0,1,1,0,0,,a:0:{}
,1,Nordring 62 47574 Goch,<p>Nordring 62<br/>47574 Goch</p>,,,,51.682766,6.148046,0,HEM,0,1,1,0,0,,a:0:{}
,1,Hamburger Tor 11c 19288 Ludwigslust,<p>Hamburger Tor 11c<br/>19288 Ludwigslust</p>,,,,53.319298,11.474188,0,HEM,0,1,1,0,0,,a:0:{}
,1,Wildeshauser Str. 52 26197 Großenkneten,<p>Wildeshauser Str. 52<br/>26197 Großenkneten</p>,,,,52.898163,8.235013,0,HEM,0,1,1,0,0,,a:0:{}
,1,Vilbeler Landstr. 237-239 60388 Frankfurt,<p>Vilbeler Landstr. 237-239<br/>60388 Frankfurt</p>,,,,50.156105,8.746083,0,HEM,0,1,1,0,0,,a:0:{}
,1,Frankenstr. 11 93059 Regensburg,<p>Frankenstr. 11<br/>93059 Regensburg</p>,,,,49.028034,12.094572,0,HEM,0,1,1,0,0,,a:0:{}
,1,Dorfstr. 8b 19406 Holzendorf,<p>Dorfstr. 8b<br/>19406 Holzendorf</p>,,,,53.676582,11.874316,0,HEM,0,1,1,0,0,,a:0:{}
,1,Kurt-Tucholsky-Str. 33e 16540 Hohen Neuendorf,<p>Kurt-Tucholsky-Str. 33e<br/>16540 Hohen Neuendorf</p>,,,,52.662834,13.27113,0,HEM,0,1,1,0,0,,a:0:{}
,1,Falkenseer Str. 162 14621 Schönwalde,<p>Falkenseer Str. 162<br/>14621 Schönwalde</p>,,,,52.607197,13.120824,0,HEM,0,1,1,0,0,,a:0:{}
